root	leaf	logFC_root_leaf	PValue_root_leaf	FDR_root_leaf
AT2TE05520	0	0	0	1	1
AT2TE05525	0	0	0	1	1
AT2TE05530	0	0	0	1	1
AT2TE05535	0	0	0	1	1
AT2TE05540	0	0	0	1	1
AT2TE05545	0	0	0	1	1
AT2TE05550	0	0	0	1	1
AT2TE05555	0	0	0	1	1
AT2TE05560	0	0	0	1	1
AT2TE05565	0	0	0	1	1
AT2TE05590	0	0	0	1	1
AT2TE05595	0	0	0	1	1
AT2TE05600	0	0	0	1	1
AT2TE05605	0	0	0	1	1
AT2TE05610	0	0	0	1	1
AT2TE05615	0	0	0	1	1
AT2TE05620	0	0	0	1	1
AT2TE05625	0	0	0	1	1
AT2TE05630	0	0	0	1	1
AT2TE05640	0	0	0	1	1
AT2TE05645	0	0	0	1	1
AT2TE05650	0	0	0	1	1
AT2TE05655	0	0	0	1	1
AT2TE05660	0	0	0	1	1
AT2TE05665	0	0	0	1	1
AT2TE05670	0	0	0	1	1
AT2TE05675	0	0	0	1	1
AT2TE05685	0	0	0	1	1
AT2TE05690	0	0	0	1	1
AT2TE05695	0	0	0	1	1
AT2TE05700	0	0	0	1	1
AT2TE05705	0	0	0	1	1
AT2TE05710	0	0	0	1	1
AT2TE05715	0	0	0	1	1
AT2TE05720	0	0	0	1	1
AT2TE05725	0	0	0	1	1
AT2TE05735	0	0	0	1	1
AT2TE05740	0	0	0	1	1
AT2TE05745	0	0	0	1	1
AT2TE05750	0	0	0	1	1
AT2TE05755	0	0	0	1	1
AT2TE05760	0	0	0	1	1
AT2TE05765	0	0	0	1	1
AT2TE05770	0	0	0	1	1
AT2TE05780	0	0	0	1	1
AT2TE05785	0	0	0	1	1
AT2TE05795	0	0	0	1	1
AT2TE05800	0	0	0	1	1
AT2TE05820	20.3467052756872	32.6120990816683	-0.624153597546425	0.75811883485926	1
AT2TE05825	0	0	0	1	1
AT2TE05830	0	0	0	1	1
AT2TE05835	0	0	0	1	1
AT2TE05845	0	0	0	1	1
AT2TE05850	0	0	0	1	1
AT2TE05855	0	0	0	1	1
AT2TE05860	0	0	0	1	1
AT2TE05865	0	0	0	1	1
AT2TE05875	0	0	0	1	1
AT2TE05880	10.0876413655478	0	2.29417294443795	1	1
AT2TE05885	0	0	0	1	1
AT2TE05890	0	0	0	1	1
AT2TE05895	0	0	0	1	1
AT2TE05900	0	0	0	1	1
AT2TE05905	0	0	0	1	1
AT2TE05910	0	0	0	1	1
AT2TE05915	0	0	0	1	1
AT2TE05920	0	0	0	1	1
AT2TE05925	0	0	0	1	1
AT2TE05930	0	0	0	1	1
AT2TE05935	0	0	0	1	1
AT2TE05940	0	0	0	1	1
AT2TE05945	0	0	0	1	1
AT2TE05950	0	0	0	1	1
AT2TE05955	0	0	0	1	1
AT2TE05960	0	0	0	1	1
AT2TE05965	0	0	0	1	1
AT2TE05970	0	0	0	1	1
AT2TE05975	0	0	0	1	1
AT2TE05980	0	0	0	1	1
AT2TE05985	0	0	0	1	1
AT2TE05990	0	0	0	1	1
AT2TE05995	0	0	0	1	1
AT2TE06000	0	0	0	1	1
AT2TE06005	0	0	0	1	1
AT2TE06010	0	0	0	1	1
AT2TE06020	0	0	0	1	1
AT2TE06025	0	0	0	1	1
AT2TE06030	0	0	0	1	1
AT2TE06035	0	0	0	1	1
AT2TE06040	0	0	0	1	1
AT2TE06045	0	0	0	1	1
AT2TE06050	0	0	0	1	1
AT2TE06055	0	0	0	1	1
AT2TE06090	0	0	0	1	1
AT2TE06095	0	0	0	1	1
AT2TE06100	0	0	0	1	1
AT2TE06105	0	0	0	1	1
AT2TE06110	0	0	0	1	1
AT2TE06130	0	0	0	1	1
AT2TE06135	0	0	0	1	1
AT2TE06140	0	0	0	1	1
AT2TE06145	0	0	0	1	1
AT2TE06150	0	0	0	1	1
AT2TE06155	0	0	0	1	1
AT2TE06160	0	0	0	1	1
AT2TE06165	39.1140158754468	50.3762940661664	-0.369210576801343	0.999999999999997	1
AT2TE06170	0	0	0	1	1
AT2TE06200	0	0	0	1	1
AT2TE06205	0	0	0	1	1
AT2TE06230	38.6651788545891	92.0065449682954	-1.18972612680773	0.276293483636248	1
AT2TE06235	0	0	0	1	1
AT2TE06240	0	0	0	1	1
AT2TE06245	0	0	0	1	1
AT2TE06250	0	0	0	1	1
AT2TE06255	0	0	0	1	1
AT2TE06260	0	0	0	1	1
AT2TE06265	0	0	0	1	1
AT2TE06270	0	0	0	1	1
AT2TE06275	0	0	0	1	1
AT2TE06280	0	0	0	1	1
AT2TE06285	0	0	0	1	1
AT2TE06290	0	0	0	1	1
AT2TE06295	0	0	0	1	1
AT2TE06310	0	0	0	1	1
AT2TE06315	0	0	0	1	1
AT2TE06320	0	0	0	1	1
AT2TE06325	0	0	0	1	1
AT2TE06330	0	8.94328240740449	-2.34990269661522	1	1
AT2TE06335	0	0	0	1	1
AT2TE06345	256.480169056495	255.256185378003	-0.0555552239207526	1	1
AT2TE06350	0	0	0	1	1
AT2TE06355	0	0	0	1	1
AT2TE06360	0	0	0	1	1
AT2TE06365	0	0	0	1	1
AT2TE06370	0	0	0	1	1
AT2TE06375	0	0	0	1	1
AT2TE06380	0	0	0	1	1
AT2TE06385	0	0	0	1	1
AT2TE06390	19.3013264432951	10.0250281750967	0.910089731892687	0.165067690009233	1
AT2TE06395	0	0	0	1	1
AT2TE06400	0	0	0	1	1
AT2TE06405	4.29531695929145	0	3.6683883807976	0.252813047877146	1
AT2TE06420	23.5291298603917	40.4053070129666	-0.756085242563309	0.732472173733167	1
AT2TE06425	30.6195578822942	30.9401436821822	-0.061424003025155	1	1
AT2TE06435	0	0	0	1	1
AT2TE06440	0	0	0	1	1
AT2TE06445	0	0	0	1	1
AT2TE06450	0	0	0	1	1
AT2TE06455	0	0	0	1	1
AT2TE06460	0	0	0	1	1
AT2TE06465	0	0	0	1	1
AT2TE06470	0	0	0	1	1
AT2TE06475	0	0	0	1	1
AT2TE06480	0	0	0	1	1
AT2TE06485	0	0	0	1	1
AT2TE06490	9.02183401889026	0	2.29417294442613	1	1
AT2TE06500	0	0	0	1	1
AT2TE06530	0	0	0	1	1
AT2TE06535	0	0	0	1	1
AT2TE06540	0	0	0	1	1
AT2TE06545	0	0	0	1	1
AT2TE06550	0	0	0	1	1
AT2TE06555	0	0	0	1	1
AT2TE06565	0	0	0	1	1
AT2TE06570	0	0	0	1	1
AT2TE06575	0	0	0	1	1
AT2TE06580	0	0	0	1	1
AT2TE06585	0	0	0	1	1
AT2TE06590	0	0	0	1	1
AT2TE06595	0	0	0	1	1
AT2TE06600	0	0	0	1	1
AT2TE06605	0	0	0	1	1
AT2TE06610	0	0	0	1	1
AT2TE06615	0	0	0	1	1
AT2TE06620	0	0	0	1	1
AT2TE06625	0	0	0	1	1
AT2TE06630	0	0	0	1	1
AT2TE06635	0	0	0	1	1
AT2TE06640	0	0	0	1	1
AT2TE06645	0	0	0	1	1
AT2TE06650	0	0	0	1	1
AT2TE06655	0	0	0	1	1
AT2TE06660	0	0	0	1	1
AT2TE06665	0	0	0	1	1
AT2TE06670	0	0	0	1	1
AT2TE06675	0	0	0	1	1
AT2TE06680	0	0	0	1	1
AT2TE06685	0	0	0	1	1
AT2TE06740	0	0	0	1	1
AT2TE06745	0	0	0	1	1
AT2TE06750	0	0	0	1	1
AT2TE06755	0	0	0	1	1
AT2TE06760	0	0	0	1	1
AT2TE06765	0	0	0	1	1
AT2TE06770	0	0	0	1	1
AT2TE06775	0	0	0	1	1
AT2TE06780	0	0	0	1	1
AT2TE06785	0	0	0	1	1
AT2TE06790	0	0	0	1	1
AT2TE06795	0	0	0	1	1
AT2TE06820	0	0	0	1	1
AT2TE06825	0	0	0	1	1
AT2TE06860	181.04482521635	360.361673474828	-0.906101850855311	1	1
AT2TE06865	0	0	0	1	1
AT2TE06870	0	0	0	1	1
AT2TE06875	0	0	0	1	1
AT2TE06880	0	0	0	1	1
AT2TE06885	0	0	0	1	1
AT2TE06890	0	0	0	1	1
AT2TE06930	0	0	0	1	1
AT2TE06935	0	0	0	1	1
AT2TE06940	0	0	0	1	1
AT2TE06950	0	0	0	1	1
AT2TE06955	0	0	0	1	1
AT2TE06990	0	0	0	1	1
AT2TE06995	0	0	0	1	1
AT2TE07000	0	0	0	1	1
AT2TE07005	0	0	0	1	1
AT2TE07010	0	0	0	1	1
AT2TE07015	0	0	0	1	1
AT2TE07020	0	0	0	1	1
AT2TE07050	0	0	0	1	1
AT2TE07055	0	0	0	1	1
AT2TE07080	0	0	0	1	1
AT2TE07120	0	0	0	1	1
AT2TE07125	0	0	0	1	1
AT2TE07130	0	0	0	1	1
AT2TE07135	0	0	0	1	1
AT2TE07140	0	0	0	1	1
AT2TE07145	87.8933337008872	185.834246348897	-1.07994387044541	0.00552277733638399	1
AT2TE07150	0	0	0	1	1
AT2TE07155	0	0	0	1	1
AT2TE07160	31.3721731471889	8.70466820793645	1.70291494502769	0.383463093437605	1
AT2TE07170	0	0	0	1	1
AT2TE07175	39.1041192996655	44.9460695944087	-0.198445921322169	0.699564646671326	1
AT2TE07180	0	0	0	1	1
AT2TE07190	0	0	0	1	1
AT2TE07195	0	0	0	1	1
AT2TE07200	0	0	0	1	1
AT2TE07210	24.9211500297809	0	2.29434778048189	0.999999999999998	1
AT2TE07220	0	0	0	1	1
AT2TE07225	0	0	0	1	1
AT2TE07230	0	0	0	1	1
AT2TE07240	34.3884025550608	34.2242930115759	-0.0555552237365376	1	1
AT2TE07245	0	0	0	1	1
AT2TE07250	0	0	0	1	1
AT2TE07255	0	0	0	1	1
AT2TE07265	0	0	0	1	1
AT2TE07270	0	0	0	1	1
AT2TE07275	0	0	0	1	1
AT2TE07280	45.2229365484913	49.8428658134013	-0.161314731005503	0.999999999999996	1
AT2TE07285	0	0	0	1	1
AT2TE07295	0	0	0	1	1
AT2TE07300	0	0	0	1	1
AT2TE07330	0	0	0	1	1
AT2TE07335	0	0	0	1	1
AT2TE07345	0	0	0	1	1
AT2TE07350	0	0	0	1	1
AT2TE07355	0	0	0	1	1
AT2TE07360	0	0	0	1	1
AT2TE07365	0	0	0	1	1
AT2TE07370	0	0	0	1	1
AT2TE07375	0	0	0	1	1
AT2TE07380	0	0	0	1	1
AT2TE07385	0	0	0	1	1
AT2TE07390	0	0	0	1	1
AT2TE07395	0	0	0	1	1
AT2TE07405	0	0	0	1	1
AT2TE07410	0	0	0	1	1
AT2TE07415	0	0	0	1	1
AT2TE07420	0	0	0	1	1
AT2TE07425	0	7.76444670351341	-3.20045126747412	0.50215139356153	1
AT2TE07430	0	0	0	1	1
AT2TE07435	0	0	0	1	1
AT2TE07445	1249.70476868817	1087.15173726975	0.196489304795643	0.509088964877772	1
AT2TE07450	0	0	0	1	1
AT2TE07455	0	0	0	1	1
AT2TE07460	0	0	0	1	1
AT2TE07465	0	0	0	1	1
AT2TE07475	0	0	0	1	1
AT2TE07480	0	0	0	1	1
AT2TE07485	0	0	0	1	1
AT2TE07490	0	0	0	1	1
AT2TE07495	0	0	0	1	1
AT2TE07500	0	0	0	1	1
AT2TE07505	0	0	0	1	1
AT2TE07540	0	0	0	1	1
AT2TE07545	0	0	0	1	1
AT2TE07550	0	0	0	1	1
AT2TE07555	0	0	0	1	1
AT2TE07565	0	0	0	1	1
AT2TE07570	0	0	0	1	1
AT2TE07575	0	0	0	1	1
AT2TE07580	0	0	0	1	1
AT2TE07585	0	0	0	1	1
AT2TE07590	0	0	0	1	1
AT2TE07595	0	0	0	1	1
AT2TE07600	0	0	0	1	1
AT2TE07605	16.8876670214325	0	2.29417294441431	0.999999999999997	1
AT2TE07610	0	0	0	1	1
AT2TE07615	0	177.071276966707	-2.35098262462709	1	1
AT2TE07640	2.79288750333752	8.88546528971952	-1.43949077907842	0.627825575930122	1
AT2TE07645	0	0	0	1	1
AT2TE07650	0	0	0	1	1
AT2TE07655	0	0	0	1	1
AT2TE07665	0	0	0	1	1
AT2TE07670	0	0	0	1	1
AT2TE07700	0	0	0	1	1
AT2TE07705	0	0	0	1	1
AT2TE07710	0	0	0	1	1
AT2TE07715	0	0	0	1	1
AT2TE07720	0	0	0	1	1
AT2TE07725	7.40496758669706	4.07800516650598	0.852245805351159	0.691044289497497	1
AT2TE07730	0	0	0	1	1
AT2TE07735	0	0	0	1	1
AT2TE07740	0	0	0	1	1
AT2TE07745	0	2.64171990041918	-2.34990269649552	1	1
AT2TE07750	0	0	0	1	1
AT2TE07755	0	0	0	1	1
AT2TE07760	0	0	0	1	1
AT2TE07765	0	0	0	1	1
AT2TE07770	0	0	0	1	1
AT2TE07775	10.3803103833995	43.3553354934467	-1.82667023884675	0.379412974525882	1
AT2TE07780	0	24.1632649883589	-3.20159066092047	0.501869486425832	1
AT2TE07785	0	0	0	1	1
AT2TE07790	0	0	0	1	1
AT2TE07795	0	0	0	1	1
AT2TE07800	0	0	0	1	1
AT2TE07805	0	0	0	1	1
AT2TE07810	0	0	0	1	1
AT2TE07830	0	0	0	1	1
AT2TE07835	0	0	0	1	1
AT2TE07840	0	0	0	1	1
AT2TE07845	0	0	0	1	1
AT2TE07850	0	0	0	1	1
AT2TE07855	0	0	0	1	1
AT2TE07880	0	0	0	1	1
AT2TE07920	0	0	0	1	1
AT2TE07925	0	0	0	1	1
AT2TE07930	0	0	0	1	1
AT2TE07935	0	0	0	1	1
AT2TE07950	0	0	0	1	1
AT2TE07955	0	0	0	1	1
AT2TE07960	0	0	0	1	1
AT2TE07965	0	0	0	1	1
AT2TE07970	0	0	0	1	1
AT2TE07975	0	0	0	1	1
AT2TE07980	0	0	0	1	1
AT2TE08020	0	0	0	1	1
AT2TE08025	0	0	0	1	1
AT2TE08030	0	0	0	1	1
AT2TE08035	0	0	0	1	1
AT2TE08040	0	0	0	1	1
AT2TE08045	0	0	0	1	1
AT2TE08050	0	0	0	1	1
AT2TE08055	0	0	0	1	1
AT2TE08060	0	0	0	1	1
AT2TE08065	0	0	0	1	1
AT2TE08070	0	0	0	1	1
AT2TE08075	0	0	0	1	1
AT2TE08090	0	0	0	1	1
AT2TE08095	0	0	0	1	1
AT2TE08100	0	0	0	1	1
AT2TE08105	0	0	0	1	1
AT2TE08110	0	0.429757202831633	-2.35098262443572	0.999999999999997	1
AT2TE08115	0	0	0	1	1
AT2TE08120	0	0	0	1	1
AT2TE08125	0	0	0	1	1
AT2TE08130	0	0	0	1	1
AT2TE08135	0.755096831572332	2.36405597495068	-1.43865789916081	0.627776107832592	1
AT2TE08160	26.1464107505136	32.1456915870516	-0.282092365297412	1	1
AT2TE08165	0	0	0	1	1
AT2TE08170	0	0	0	1	1
AT2TE08175	0	0	0	1	1
AT2TE08180	0	0	0	1	1
AT2TE08185	0	0	0	1	1
AT2TE08190	0	0	0	1	1
AT2TE08195	0	0	0	1	1
AT2TE08200	0	0	0	1	1
AT2TE08205	0	0	0	1	1
AT2TE08210	0	0	0	1	1
AT2TE08215	0	0	0	1	1
AT2TE08220	50.0449110354137	0	2.29434778048837	0.999999999999993	1
AT2TE08225	0	0	0	1	1
AT2TE08230	0	0	0	1	1
AT2TE08235	0	0	0	1	1
AT2TE08240	0	0	0	1	1
AT2TE08245	0	0	0	1	1
AT2TE08250	0	0	0	1	1
AT2TE08255	0	0	0	1	1
AT2TE08260	0	0	0	1	1
AT2TE08265	0	0	0	1	1
AT2TE08270	0	0	0	1	1
AT2TE08275	0	0	0	1	1
AT2TE08280	0	0	0	1	1
AT2TE08285	0	0	0	1	1
AT2TE08295	0	0	0	1	1
AT2TE08300	0	0	0	1	1
AT2TE08305	0	0	0	1	1
AT2TE08310	0	0	0	1	1
AT2TE08315	0	0	0	1	1
AT2TE08320	0	0	0	1	1
AT2TE08325	0	0	0	1	1
AT2TE08330	0	0	0	1	1
AT2TE08335	0	0	0	1	1
AT2TE08340	0	0	0	1	1
AT2TE08345	0	0	0	1	1
AT2TE08355	0	0	0	1	1
AT2TE08360	0	0	0	1	1
AT2TE08365	0	0	0	1	1
AT2TE08370	0	0	0	1	1
AT2TE08375	0	0	0	1	1
AT2TE08380	0	0	0	1	1
AT2TE08385	0	0	0	1	1
AT2TE08390	0	0	0	1	1
AT2TE08430	0	0	0	1	1
AT2TE08435	0	0	0	1	1
AT2TE08440	0	0	0	1	1
AT2TE08470	0	0	0	1	1
AT2TE08475	0	0	0	1	1
AT2TE08480	0	0	0	1	1
AT2TE08485	0	0	0	1	1
AT2TE08490	0	0	0	1	1
AT2TE08495	0	0	0	1	1
AT2TE08500	0	0	0	1	1
AT2TE08505	0	0	0	1	1
AT2TE08510	0	0	0	1	1
AT2TE08515	0	0	0	1	1
AT2TE08540	0	0	0	1	1
AT2TE08545	0	0	0	1	1
AT2TE08570	0	0	0	1	1
AT2TE08575	0	0	0	1	1
AT2TE08580	0	0	0	1	1
AT2TE08585	0	0	0	1	1
AT2TE08590	0	0	0	1	1
AT2TE08600	0	0	0	1	1
AT2TE08605	7.31929138805694	8.00084247887619	-0.0566342467264708	1	1
AT2TE08640	0	0	0	1	1
AT2TE08645	0	4.63750828847243	-2.34990269637583	0.999999999999997	1
AT2TE08650	0	0	0	1	1
AT2TE08655	0	0	0	1	1
AT2TE08660	0	0	0	1	1
AT2TE08665	0	0	0	1	1
AT2TE08670	0	0	0	1	1
AT2TE08675	0	0	0	1	1
AT2TE08680	0	0	0	1	1
AT2TE08685	0	0	0	1	1
AT2TE08690	0	0	0	1	1
AT2TE08695	0	0	0	1	1
AT2TE08720	8795.22494772166	9051.84338265818	-0.0441316055098926	0.811497331469162	1
AT2TE08725	0	0	0	1	1
AT2TE08730	0	0	0	1	1
AT2TE08735	0	0	0	1	1
AT2TE08740	0	0	0	1	1
AT2TE08745	0	0	0	1	1
AT2TE08750	0	0	0	1	1
AT2TE08755	0	0	0	1	1
AT2TE08765	0	5.23155290270886	-2.34990269625613	1	1
AT2TE08770	0	0	0	1	1
AT2TE08775	0	0	0	1	1
AT2TE08780	0	0	0	1	1
AT2TE08785	0	0	0	1	1
AT2TE08790	0	0	0	1	1
AT2TE08840	61.6587003321716	70.1291461990627	-0.179428565968642	0.67391469029511	1
AT2TE08845	187.8545406939	141.307869722252	0.409833894562206	0.485160930016473	1
AT2TE08850	0	0	0	1	1
AT2TE08860	0	0	0	1	1
AT2TE08865	0	0	0	1	1
AT2TE08870	0	0	0	1	1
AT2TE08880	0	0	0	1	1
AT2TE08890	0	0	0	1	1
AT2TE08895	0	0	0	1	1
AT2TE08900	0	0	0	1	1
AT2TE08905	0	0	0	1	1
AT2TE08910	0	0	0	1	1
AT2TE08915	0	0	0	1	1
AT2TE08920	0	0	0	1	1
AT2TE08925	0	0	0	1	1
AT2TE08930	0	0	0	1	1
AT2TE08935	0	0	0	1	1
AT2TE08945	0	0	0	1	1
AT2TE08950	0	0	0	1	1
AT2TE08955	0	0	0	1	1
AT2TE08960	0	0	0	1	1
AT2TE08965	0	0	0	1	1
AT2TE08970	0	0	0	1	1
AT2TE08975	0	0	0	1	1
AT2TE08980	0	0	0	1	1
AT2TE09010	0	0	0	1	1
AT2TE09015	0	0	0	1	1
AT2TE09020	8.69424301886425	0	2.29434778049485	0.999999999999999	1
AT2TE09025	0	0	0	1	1
AT2TE09050	0	0	0	1	1
AT2TE09055	0	0	0	1	1
AT2TE09060	0	0	0	1	1
AT2TE09065	0	5.37007863107332	-2.35098262424435	1	1
AT2TE09070	0	0	0	1	1
AT2TE09075	0	0	0	1	1
AT2TE09085	0	0	0	1	1
AT2TE09090	0	0	0	1	1
AT2TE09095	0	0	0	1	1
AT2TE09100	3.8829373361819	5.46085682829522	-0.452607589567648	1	1
AT2TE09105	0	0	0	1	1
AT2TE09110	0	0	0	1	1
AT2TE09115	0	0	0	1	1
AT2TE09130	0	0	0	1	1
AT2TE09135	0	0	0	1	1
AT2TE09140	0	0	0	1	1
AT2TE09160	0	0	0	1	1
AT2TE09165	0	0	0	1	1
AT2TE09170	0	0	0	1	1
AT2TE09175	0	0	0	1	1
AT2TE09180	26.9805001107284	28.7570712166547	-0.0652581429310951	1	1
AT2TE09185	0	0	0	1	1
AT2TE09190	0	0	0	1	1
AT2TE09195	24.3301346140549	53.1913717370346	-0.908407510988699	0.999999999999999	1
AT2TE09205	0	0	0	1	1
AT2TE09210	0	0	0	1	1
AT2TE09215	0	0	0	1	1
AT2TE09220	0	0	0	1	1
AT2TE09225	0	0	0	1	1
AT2TE09230	0	0	0	1	1
AT2TE09235	0	0	0	1	1
AT2TE09240	0	0	0	1	1
AT2TE09245	270.603927762988	495.310704903116	-0.847922149402443	0.389554129224469	1
AT2TE09250	0	10.9787606614195	-2.34990269613644	1	1
AT2TE09255	14.0177397935127	21.9433588703804	-0.593831811845193	1	1
AT2TE09260	0	111.000031712743	-3.73283742028494	0.252788956611039	1
AT2TE09265	0	0	0	1	1
AT2TE09270	0	0	0	1	1
AT2TE09275	0	0	0	1	1
AT2TE09280	0	0	0	1	1
AT2TE09290	0	0	0	1	1
AT2TE09295	0	0	0	1	1
AT2TE09300	0	0	0	1	1
AT2TE09305	0	0	0	1	1
AT2TE09310	0	0	0	1	1
AT2TE09315	0	0	0	1	1
AT2TE09325	0	0	0	1	1
AT2TE09335	0	464.048863774819	-3.20276779037943	0.502193120898272	1
AT2TE09340	0	0	0	1	1
AT2TE09345	0	0	0	1	1
AT2TE09350	0	0	0	1	1
AT2TE09355	0	0	0	1	1
AT2TE09360	0	0	0	1	1
AT2TE09365	0	0	0	1	1
AT2TE09370	0	0	0	1	1
AT2TE09375	0	0	0	1	1
AT2TE09380	0	11.9651336895939	-2.34990269601675	1	1
AT2TE09385	0	0	0	1	1
AT2TE09390	0	0	0	1	1
AT2TE09395	0	0	0	1	1
AT2TE09400	0	0	0	1	1
AT2TE09405	0	0	0	1	1
AT2TE09410	0	0	0	1	1
AT2TE09415	0	0	0	1	1
AT2TE09420	0	0	0	1	1
AT2TE09425	0	0	0	1	1
AT2TE09430	0	0	0	1	1
AT2TE09435	0	0	0	1	1
AT2TE09440	0	0	0	1	1
AT2TE09445	0	0	0	1	1
AT2TE09450	143.15172226409	469.444780795456	-1.44106188842804	0.628919281440231	1
AT2TE09490	0	0	0	1	1
AT2TE09495	0	0	0	1	1
AT2TE09500	0	0	0	1	1
AT2TE09505	0	0	0	1	1
AT2TE09510	0	0	0	1	1
AT2TE09520	8145.46434536676	7766.47507989864	0.0784744959754442	0.870882732060228	1
AT2TE09525	0	0	0	1	1
AT2TE09530	0	0	0	1	1
AT2TE09535	0	0	0	1	1
AT2TE09540	0	8.07134183013449	-2.34990269589706	0.999999999999992	1
AT2TE09545	0	0	0	1	1
AT2TE09550	0	0	0	1	1
AT2TE09555	0	14.620879353394	-2.34990269577736	0.999999999999995	1
AT2TE09565	20.9883685175022	7.72526811106185	1.4077552877935	0.296916124784595	1
AT2TE09570	5.09183017415531	14.7325162504349	-1.41541858142541	0.248169319959311	1
AT2TE09575	0	0	0	1	1
AT2TE09585	0	0	0	1	1
AT2TE09600	16.9573665491898	0	2.29434778050133	1	1
AT2TE09605	0	0	0	1	1
AT2TE09610	0	0	0	1	1
AT2TE09615	0	0	0	1	1
AT2TE09620	0	0	0	1	1
AT2TE09625	0	0	0	1	1
AT2TE09635	0	0	0	1	1
AT2TE09640	0	0	0	1	1
AT2TE09645	0	0	0	1	1
AT2TE09650	0	0	0	1	1
AT2TE09655	0	0	0	1	1
AT2TE09660	0	0	0	1	1
AT2TE09665	0	0	0	1	1
AT2TE09670	0	0	0	1	1
AT2TE09675	0	0	0	1	1
AT2TE09680	0	0	0	1	1
AT2TE09685	0	0	0	1	1
AT2TE09690	0	0	0	1	1
AT2TE09695	0	0	0	1	1
AT2TE09700	0	0	0	1	1
AT2TE09705	0	0	0	1	1
AT2TE09710	0	0	0	1	1
AT2TE09715	0	0	0	1	1
AT2TE09720	0	0	0	1	1
AT2TE09725	0	0	0	1	1
AT2TE09730	0	0	0	1	1
AT2TE09735	0	0	0	1	1
AT2TE09740	0	0	0	1	1
AT2TE09745	0	0	0	1	1
AT2TE09750	0	0	0	1	1
AT2TE09755	0	0	0	1	1
AT2TE09760	0	0	0	1	1
AT2TE09765	0	0	0	1	1
AT2TE09770	0	0	0	1	1
AT2TE09775	0	0	0	1	1
AT2TE09780	0	0	0	1	1
AT2TE09785	0	0	0	1	1
AT2TE09790	0	0	0	1	1
AT2TE09795	0	0	0	1	1
AT2TE09800	0	0	0	1	1
AT2TE09805	0	0	0	1	1
AT2TE09840	0	0	0	1	1
AT2TE09845	0	0	0	1	1
AT2TE09850	0	0	0	1	1
AT2TE09855	0	0	0	1	1
AT2TE09860	0	0	0	1	1
AT2TE09865	0	0	0	1	1
AT2TE09875	0	0	0	1	1
AT2TE09880	0	0	0	1	1
AT2TE09885	0	0	0	1	1
AT2TE09890	0	0	0	1	1
AT2TE09895	0	0	0	1	1
AT2TE09900	0	0	0	1	1
AT2TE09905	0	0	0	1	1
AT2TE09910	0	0	0	1	1
AT2TE09915	0	0	0	1	1
AT2TE09920	0	0	0	1	1
AT2TE09925	0	0	0	1	1
AT2TE09930	0	0	0	1	1
AT2TE09935	0	0	0	1	1
AT2TE09940	0	0	0	1	1
AT2TE09945	0	0	0	1	1
AT2TE09950	0	0	0	1	1
AT2TE09955	0	0	0	1	1
AT2TE09960	0	0	0	1	1
AT2TE09990	50.3823196179578	52.5789623902466	-0.0645703169751845	1	1
AT2TE09995	0	0	0	1	1
AT2TE10000	0	0	0	1	1
AT2TE10005	0	0	0	1	1
AT2TE10010	0	0	0	1	1
AT2TE10015	0	0	0	1	1
AT2TE10020	0	0	0	1	1
AT2TE10025	0	0	0	1	1
AT2TE10030	0	0	0	1	1
AT2TE10035	0	0	0	1	1
AT2TE10040	57.1950232140967	248.229000219591	-1.8279263699749	0.380092584754686	1
AT2TE10070	0	0	0	1	1
AT2TE10075	0	0	0	1	1
AT2TE10085	0	0	0	1	1
AT2TE10090	0	0	0	1	1
AT2TE10095	0	0	0	1	1
AT2TE10100	0	0	0	1	1
AT2TE10105	0	0	0	1	1
AT2TE10110	0	0	0	1	1
AT2TE10115	0	0	0	1	1
AT2TE10120	0	0	0	1	1
AT2TE10125	0	0	0	1	1
AT2TE10130	0	0	0	1	1
AT2TE10135	0	0	0	1	1
AT2TE10160	0	0	0	1	1
AT2TE10165	0	0	0	1	1
AT2TE10170	0	0	0	1	1
AT2TE10190	0	0	0	1	1
AT2TE10195	0	0	0	1	1
AT2TE10200	0	0	0	1	1
AT2TE10205	0	0	0	1	1
AT2TE10210	0	0	0	1	1
AT2TE10215	239.894813034346	206.504671010365	0.221716195754934	0.761940960828553	1
AT2TE10225	53.6519686787102	54.2137030891334	-0.0557300352577553	1	1
AT2TE10230	0	11.742946814546	-2.35098262405298	0.999999999999992	1
AT2TE10235	0	0	0	1	1
AT2TE10240	0	0	0	1	1
AT2TE10245	0	0	0	1	1
AT2TE10250	0	0	0	1	1
AT2TE10255	0	0	0	1	1
AT2TE10260	0	0	0	1	1
AT2TE10265	0	0	0	1	1
AT2TE10270	0	0	0	1	1
AT2TE10275	0	0	0	1	1
AT2TE10280	0	0	0	1	1
AT2TE10285	0	0	0	1	1
AT2TE10290	0	0	0	1	1
AT2TE10295	0	0	0	1	1
AT2TE10300	0	0	0	1	1
AT2TE10305	0	0	0	1	1
AT2TE10310	0	0	0	1	1
AT2TE10315	0	0	0	1	1
AT2TE10320	0	0	0	1	1
AT2TE10330	0	0	0	1	1
AT2TE10335	0	0	0	1	1
AT2TE10340	0	0	0	1	1
AT2TE10345	0	0	0	1	1
AT2TE10355	0	0	0	1	1
AT2TE10360	0	0	0	1	1
AT2TE10365	0	0	0	1	1
AT2TE10375	0	0	0	1	1
AT2TE10380	0	0	0	1	1
AT2TE10385	0	0	0	1	1
